    X           Y            F606W      F814W
   2577.3500   5029.6200     23.9869     21.0801
   2691.0700   5029.6600     27.5971     23.6766
   4110.5400   5029.7200     25.5356     22.5067
   5214.0400   5030.3800     26.2183     23.4424
   5775.9200   5029.7600     26.6145     23.3272
   5868.4000   5029.4800     26.3024     23.8174
   5928.1900   5029.5200     23.9432     21.1004
   6024.0600   5030.3200     24.3634     21.4420
   6358.2600   5029.8800     24.7158     21.9479
   7142.4400   5030.2400     26.0566     22.8700
   7375.2200   5030.2500     24.5921     21.4697
   3903.8100   5030.8400     26.0178     23.0082
   4948.7900   5030.8500     24.8058     21.8565
   5356.2900   5030.8700     24.3275     21.6011
   5521.7300   5030.7900     25.4649     22.8920
   6098.7800   5030.5700     24.4441     21.8012
   6330.8400   5030.5700     25.1644     22.2855
   6393.3100   5031.3100     25.5783     22.7478
   6467.1100   5031.2900     24.8138     21.9180
   6629.5300   5031.2500     25.4298     22.5035
   6839.8200   5031.0000     24.5352     21.7026
   4213.4700   5032.4700     26.4850     23.0058
   4531.7200   5032.1700     24.9577     21.9028
   4820.0000   5031.9500     24.1465     21.0101
   5998.6800   5032.1700     25.0951     22.1011
   6495.9400   5031.5900     24.6034     21.5932
   6599.7300   5032.1900     20.7529     17.5378
   7229.6000   5032.4700     25.8490     22.7586
   3755.3900   5033.2300     26.1157     23.3215
   4312.4500   5032.5300     26.3080     22.9129
   4466.1000   5033.3900     25.4614     22.4786
   5062.5800   5032.5700     24.2631     21.3844
   6536.2900   5033.2000     26.6847     23.6226
   7329.0900   5032.7700     25.6123     22.4303
   2731.2900   5034.0200     26.4821     23.1819
   3199.6600   5034.2700     26.4221     23.2337
   3898.4200   5033.5900     25.9109     22.7811
   4849.2100   5034.4300     25.9578     22.9785
   5259.7500   5034.3400     24.5750     21.8023
   5741.8000   5034.3900     25.1724     22.5087
   5758.3200   5033.8700     20.3872     17.5521
   6253.4500   5033.8300     26.4067     23.5612
   6745.4700   5033.6000     25.2431     22.4300
   6877.0200   5033.9400     26.9214     21.9898
   6907.9000   5033.6700     26.4475     23.2955
   4658.4000   5034.5100     26.6277     23.2607
   6060.3400   5034.8100     27.6862     18.6062
   6557.5400   5034.8800     25.4159     22.3831
   4576.6900   5035.8800     24.8425     21.7229
   6525.7700   5036.2500     27.1084     22.7895
   6863.9400   5036.4300     26.3910     23.5053
   3557.3400   5037.2700     25.2232     22.2979
   5220.8100   5037.2600     26.4833     23.6204
   5342.5600   5037.0800     19.8437     16.8566
   6285.0700   5037.4600     24.1693     21.4038
   6375.9800   5036.5600     25.1490     22.3405
   4739.6900   5037.4600     26.1635     22.9959
   5565.5600   5037.5500     26.3020     23.4009
   5837.9200   5038.4200     24.1924     21.3549
   6754.5800   5038.2600     24.9196     22.0081
   7198.5300   5038.0100     25.3933     22.4100
   7405.6500   5037.8000     25.1588     22.2210
   4724.3600   5039.1100     25.4179     22.1374
   4861.1000   5039.0500     25.1590     22.3198
   5412.6100   5038.7300     23.7881     21.0216
   5488.4100   5038.4400     24.8272     21.9946
   6137.1300   5038.8200     23.8963     21.0787
   6656.5200   5038.7900     24.3819     21.4230
   7087.5400   5039.3800     26.8275     23.8040
   7137.0800   5039.4100     26.3243     23.2480
   7441.1000   5038.7700     25.6193     22.6530
   3321.4900   5039.7400     25.4799     22.5466
   4136.0800   5039.7100     27.4914     21.9256
   4562.9900   5039.7400     25.0582     21.9769
   5360.5300   5039.6500     26.3477     23.0982
   5713.8500   5040.3100     24.2938     21.6188
   6387.9100   5039.6800     25.4053     22.3509
   6822.4100   5039.9100     24.5759     21.7422
   7053.4000   5039.6100     25.4335     22.5978
   7172.8100   5040.1500     24.2933     21.0557
   7243.6200   5039.5200     26.3376     23.4236
   3426.9100   5041.3600     25.1623     22.1406
   4966.4600   5041.2600     24.6645     21.8132
   5366.1700   5040.9600     26.4968     23.4367
   5443.1700   5040.6000     23.7985     20.8606
   6918.1100   5041.1400     26.2787     23.1138
   5677.9600   5041.5700     25.6534     22.8296
   5946.5200   5041.7700     25.2587     22.4032
   6625.9200   5041.5100     25.2535     22.2662
   7302.3900   5042.0000     24.5936     21.4553
   7340.6600   5042.1500     25.1929     22.2192
   2602.5900   5042.5400     24.4984     21.6805
   3559.6700   5043.8900     25.9495     22.7533
   5062.2700   5043.5300     23.5962     20.6833
   5232.7100   5043.6200     23.5538     20.6561
   3191.5700   5044.5900     25.2610     22.1732
   3854.7400   5045.3200     26.0272     22.9426
   4534.6500   5044.6600     25.7185     22.7320
   4848.5100   5045.3300     24.9258     22.0290
   7031.7500   5044.7800     25.9916     23.0153
   3304.5300   5045.5100     25.8352     22.8831
   4102.8400   5046.3700     25.4153     22.5124
   5083.7900   5045.8400     27.2795     21.2207
   6113.8000   5046.2100     24.6950     21.8583
   6220.2100   5046.3900     26.3698     23.2634
   6250.9300   5046.1300     25.8422     22.8705
   6298.8100   5046.1700     24.7633     22.0228
   6762.1300   5045.5500     25.3589     22.4841
   7203.9400   5045.5300     24.6915     21.5748
   4935.4400   5046.7400     26.2109     23.2576
   5322.8800   5046.4400     25.8086     23.1780
   5861.8100   5046.7500     24.0405     21.1720
   6010.4700   5047.4800     23.7452     20.6638
   6176.1200   5047.3500     20.6491     17.7021
   6480.0500   5047.2500     24.3996     21.5286
   6712.9800   5047.0300     20.7089     17.7820
   3983.7800   5048.2400     25.5590     22.5237
   5397.5300   5048.3100     25.3249     22.4615
   5537.4900   5048.1300     26.4790     23.4940
   5596.0600   5048.3100     18.6212     15.3395
   6083.7900   5047.8000     24.8337     22.0183
   6413.3500   5047.5700     25.7277     22.7764
   5004.9800   5048.5500     24.9024     22.0461
   5052.5200   5048.7100     24.9141     21.9371
   5632.3300   5049.1400     23.7563     20.9078
   5728.5300   5048.8100     24.4026     21.8247
   7193.7800   5049.4300     22.1341     18.9746
   7453.6600   5049.0500     27.1772     23.7645
   5497.0900   5049.9600     26.3506     23.2169
   5554.5300   5049.5900     27.2976     23.5369
   6272.8900   5050.2100     23.9943     21.0778
   6326.8500   5049.5000     25.9597     22.6737
   6645.3900   5049.7000     24.7598     21.7700
   7135.9500   5049.4500     25.6363     22.5177
   3844.2100   5050.9900     26.5754     23.8179
   5927.3200   5050.7200     25.4846     22.6221
   6619.4800   5050.8000     26.4420     23.4889
   6677.8100   5050.6700     25.6832     22.6901
   6691.3000   5051.0700     25.4804     22.4596
   6810.7900   5050.6000     25.4300     22.4929
   7066.5500   5051.3800     25.1070     21.9050
   7369.6000   5051.1700     26.2376     23.2751
   4394.6300   5052.0900     27.4479     22.6355
   4971.0000   5052.0200     26.5542     23.4567
   5461.2800   5051.7900     25.5497     22.6036
   5873.7500   5052.3900     25.6545     22.9480
   6858.3800   5051.5300     25.2990     22.3254
   3690.4600   5052.9400     26.4913     23.0849
   4799.1800   5052.9400     25.1909     22.1020
   5382.3400   5053.2900     25.8554     23.1966
   5685.6700   5053.4600     25.5456     22.7892
   5695.8900   5052.7200     24.7366     22.0160
   5848.0000   5052.4900     25.7109     22.6455
   6092.7200   5052.4800     25.8201     22.9585
   6116.5100   5052.9800     26.4132     23.3900
   6391.1800   5053.0400     20.9773     17.8593
   6200.7500   5053.9100     24.2737     21.5401
   6885.3500   5053.9900     24.8620     21.9402
   3185.0800   5055.0000     26.8032     23.5078
   3611.7000   5054.7500     24.8686     22.0382
   4842.0200   5054.9800     24.9279     21.9706
   5783.9400   5055.0300     26.3932     23.4436
   6532.0400   5054.7600     26.7989     23.5961
   6588.0800   5054.4400     25.6976     22.8154
   7384.2000   5054.9500     25.3972     22.3934
   3716.6400   5056.1300     25.6053     22.5266
   4199.0600   5055.8800     27.1416     23.5848
   4853.0700   5056.2300     23.6634     20.7022
   5657.1300   5056.4200     22.3790     19.4836
   5760.5700   5055.7500     23.6678     20.9546
   6798.6000   5055.9200     27.0620     23.7194
   7521.5300   5055.8200     25.3088     22.1630
   4670.1600   5056.9800     21.9234     18.5676
   5939.8500   5057.4000     26.3217     23.2565
   6573.4400   5056.9600     26.6164     23.1487
   6600.2000   5057.0200     26.0963     23.2429
   6932.4700   5057.0900     24.2681     21.3320
   6995.4900   5057.3300     23.2530     20.1529
   2719.4400   5057.7000     24.8368     21.9505
   3784.9200   5058.2100     24.9274     21.9355
   4118.2000   5057.4600     26.5372     23.4650
   5482.7600   5058.2800     25.3504     22.5583
   5541.2400   5057.9800     23.4711     20.7417
   6186.9300   5057.6700     26.3485     23.5282
   6226.1500   5057.9200     25.2965     22.3651
   6546.8200   5057.8200     27.0097     23.5512
   6792.4000   5058.4600     27.0227     23.8392
   6866.8500   5058.2200     25.6084     22.5060
   3137.5100   5058.6600     24.2956     21.3486
   3598.8600   5059.3700     25.7945     22.7932
   5933.6400   5059.3300     26.9555     23.8809
   6044.8400   5059.2000     26.3487     23.6616
   6078.7500   5058.7600     25.3116     22.4010
   6137.3800   5059.2400     25.7441     22.8978
   6154.3500   5059.3400     20.6436     17.7393
   6322.1800   5058.9700     26.2851     23.4197
   2673.0100   5059.5800     25.9357     22.7823
   3454.1400   5060.4800     23.3573     20.4752
   4053.7600   5060.1300     26.6561     23.5348
   5045.0300   5060.4700     25.7334     22.6933
   5528.2300   5059.7700     24.6698     22.0112
   5771.6000   5059.8900     25.4113     22.7829
   5947.0300   5059.8500     26.3003     23.2889
   6683.5200   5059.5100     24.4097     21.5652
   6830.9000   5060.4000     19.9559     16.8552
   5575.7200   5061.2900     25.0445     22.0972
   5733.5600   5061.1400     22.6816     19.8554
   6695.6100   5061.2300     25.3484     22.3823
   6728.0300   5061.0100     26.2094     23.4306
   6772.0100   5061.0200     25.5334     22.4932
   7049.2600   5060.9900     25.1255     22.1025
   6525.8500   5061.7300     24.6387     21.8301
   7604.6800   5062.0600     26.5402     23.6569
   4273.3700   5063.3800     24.5378     21.2581
   5646.8000   5062.5600     26.9598     23.8439
   6015.4600   5063.0300     25.4821     22.5410
   6029.6600   5062.7700     22.6370     19.6759
   6286.5600   5063.0700     21.9962     18.9772
   6512.7000   5062.7500     23.8138     20.8283
   6592.5200   5063.0100     26.5387     23.6655
   7184.4600   5062.6800     19.0474     15.4707
   4499.0600   5063.8800     24.8392     21.8548
   5499.7100   5063.9200     25.4554     22.5256
   5581.5300   5063.9800     24.5003     21.6075
   5910.8000   5064.1800     26.6706     23.7192
   6478.5100   5063.6900     24.1893     21.3190
   7069.0500   5064.0300     25.0004     22.0358
   4893.9600   5065.1500     27.2714     23.7398
   5849.7000   5064.6800     25.4927     22.7374
   6129.1200   5064.6600     25.2606     22.5201
   6639.6300   5064.6100     24.6266     21.6595
   7314.9900   5065.2600     26.5836     23.6451
   7378.3500   5065.0400     25.9599     22.6870
   2674.9200   5066.3500     25.8336     22.9143
   2752.1300   5065.5200     24.3564     21.3914
   2987.6700   5065.8000     26.7343     23.4954
   3851.4500   5066.8000     24.0025     20.9639
   3915.6000   5066.3700     26.5353     23.1504
   4217.1600   5067.0800     25.0196     21.8164
   5023.1500   5066.8800     26.6389     20.7149
   5195.6700   5067.3900     25.5357     22.6402
   5451.7200   5066.6000     26.8303     23.7183
   5966.1700   5066.6000     22.3185     19.3698
   6091.0200   5067.3300     25.3437     22.6501
   6555.7800   5066.8100     24.8662     21.8600
   6894.4400   5067.2800     24.2993     21.3407
   7004.3800   5066.6200     24.4357     21.4596
   7115.7200   5067.0100     24.4553     21.4734
   7481.9100   5066.7700     25.8261     23.0515
   5236.3000   5068.0400     25.4674     22.6606
   5261.6100   5068.0900     25.6152     22.7032
   5633.2200   5067.7000     27.6049     20.4785
   5784.7000   5067.7700     25.3049     22.5485
   6725.9800   5068.4100     23.1739     20.2026
   7095.0600   5068.0000     25.1995     22.2426
   7292.5300   5067.8100     23.5804     20.4303
   4962.7500   5068.7700     26.9624     23.7480
   5999.4200   5069.1600     25.3951     22.2092
   6643.0200   5069.3400     24.6266     23.3935
   2711.5800   5070.1300     23.4485     20.2906
   2855.1400   5070.1800     25.7822     22.6923
   3494.4700   5070.0000     25.7281     22.8914
   3839.1400   5070.0100     24.8487     21.8465
   4156.3200   5069.7100     25.5088     22.2804
   4574.4500   5070.4300     26.2574     23.0942
   5590.2600   5070.2000     26.1309     22.6987
   5705.7800   5069.9100     25.0867     22.2665
   6701.3300   5070.4400     25.6103     22.6931
   7251.3800   5069.7000     26.0093     23.1257
   6351.6100   5070.4800     25.9029     22.7693
   6433.4500   5071.2700     25.5511     22.6436
   6541.3100   5071.0400     25.5364     22.5671
   4176.3200   5071.9500     25.3939     22.1484
   4975.3800   5071.5100     26.4454     23.4408
   5772.7000   5071.8800     24.5080     21.7664
   6196.5800   5071.8100     25.8594     23.0643
   6969.5800   5071.5000     25.0700     22.0346
   7534.6400   5071.6400     20.4926     17.0226
   2730.9800   5072.6000     26.0634     22.8659
   3297.5100   5073.2500     25.4364     22.3771
   3993.6400   5072.7400     25.6245     22.4903
   4616.0100   5073.1200     26.0575     22.5559
   5522.6700   5073.2300     25.6286     22.9034
   5988.1800   5073.1500     26.4187     23.5895
   6073.2200   5072.3400     26.3200     23.6767
   6649.4500   5073.1400     26.4892     23.2547
   7346.4300   5072.7500     25.6881     22.7648
   4713.5800   5074.4400     24.2652     20.9865
   4792.6300   5073.4900     26.2845     23.4166
   4912.9200   5074.1000     23.6564     20.7213
   5356.7700   5073.6700     25.1301     22.5120
   6807.6800   5074.4600     24.2165     21.3197
   7500.5300   5074.0700     25.7907     22.6366
   4021.8000   5074.8800     26.3294     23.0741
   4899.2000   5074.4900     25.2617     22.4834
   5460.9900   5075.3700     25.6119     22.5549
   5843.8400   5074.9000     25.3436     22.7221
   6181.8400   5074.9700     20.8322     17.8569
   6386.0700   5074.4500     26.4025     23.4606
   2917.4100   5075.8500     25.5296     22.5583
   5439.5600   5075.4600     24.5297     21.7910
   5671.4000   5076.2000     26.1033     23.0813
   6088.1800   5076.4300     26.6354     23.7312
   6464.6000   5076.1900     24.9135     21.9489
   6549.1900   5076.0700     25.1431     22.3120
   6580.5500   5076.3400     24.6348     21.6553
   5031.5600   5076.5600     26.0077     22.9143
   6134.5700   5077.4700     26.3527     23.6498
   6279.8400   5077.0900     20.6076     17.5862
   6498.0900   5077.1700     24.5190     21.5119
   6509.6100   5076.9600     26.9078     23.8120
