   X             Y          F275W        F336W      F438W       F814W
   4570.5988   5197.6627     21.5901     20.3221     20.3512     18.1387
   4660.5398   5198.2395     20.6317     19.5619     19.6351     17.6126
   4823.5735   5197.5932     24.1541     22.0216     21.6744     19.0691
   4973.6101   5197.8209     19.6920     18.7120     18.7397     16.8381
   5007.6629   5197.7668     99.9999     22.3193     21.8809     19.1554
   5136.9471   5198.4112     21.2724     20.0832     20.0747     17.9330
   5565.0221   5198.0797     20.9837     19.7899     19.8721     17.8286
   5746.2127   5198.4008     99.9999     22.4320     21.9738     19.2667
   3696.8940   5198.5859     19.3454     18.3949     18.4347     16.5717
   4265.3699   5199.4648     22.1116     20.7512     20.7231     18.4512
   4411.3570   5198.8072     22.9895     21.3766     21.2282     18.7833
   4531.8395   5198.6186     20.4330     19.3911     19.5172     17.5044
   4807.4300   5199.0001     99.9999     22.3637     21.8813     19.2794
   5242.1571   5199.4658     19.5577     18.5691     18.6101     16.7457
   5290.3380   5198.9831     21.9433     20.5022     20.4884     18.2843
   6477.3820   5199.0542     99.9999     24.3108     23.1704     19.9962
   6565.2009   5199.2084     21.1268     19.9404     20.0367     17.9831
   6572.4671   5199.4167     24.0534     21.9249     21.5596     19.0058
   7350.6208   5199.3938     23.0945     21.4260     21.1371     18.7611
   3231.3578   5199.7327     20.2340     19.2967     19.4247     17.4724
   3789.2043   5200.1609     21.9627     20.5754     20.5925     18.3117
   4100.5044   5199.8213     20.7173     19.6509     19.6916     17.6917
   4299.9957   5199.7808     21.8947     20.5682     20.6009     18.3468
   4632.2430   5199.5158     21.8911     20.4931     20.5599     18.3244
   5073.4029   5199.7394     19.7875     18.7834     18.8652     16.9862
   5282.6267   5199.9646     20.0018     18.9773     19.0816     17.1671
   5430.9609   5200.3743     20.1192     19.0797     19.1648     17.2528
   5647.4441   5199.8796     20.8025     19.7060     19.8235     17.8185
   6273.0945   5199.7973     22.8332     21.2886     21.1079     18.7424
   6303.0859   5199.7534     23.0788     21.2941     21.1438     18.7613
   7146.9821   5199.8236     20.8310     19.7551     19.8310     17.8431
   4462.6019   5201.4668     20.8344     19.7204     19.7996     17.7507
   4509.0290   5200.8759     20.8447     19.6843     19.7597     17.7189
   5016.9604   5200.6624     19.5208     18.5039     18.5566     16.6289
   6058.2862   5200.8827     22.2201     20.7244     20.7455     18.4404
   6149.3042   5200.9841     19.3206     18.3074     18.3269     16.4679
   7106.7201   5201.0200     99.9999     22.9744     22.4138     19.4785
   7802.6047   5201.4694     21.6262     20.3934     20.4073     18.2297
   2729.6095   5202.3120     23.9266     21.9951     21.6671     19.0683
   3867.1999   5201.5404     20.1742     19.1853     19.2952     17.3272
   4276.8903   5201.7745     23.6879     21.9380     21.5416     19.0372
   4315.4458   5201.6933     22.2423     20.7593     20.8015     18.5007
   4493.0823   5202.4924     24.1800     22.1560     21.8367     19.2140
   4605.6235   5201.5918     19.9778     18.9222     19.0152     17.0160
   4708.6615   5201.8122     22.2703     20.8807     20.7826     18.4871
   5202.8081   5201.6251     21.9354     20.5888     20.5416     18.2949
   5493.4354   5201.9382     19.8902     18.8973     18.9887     17.0700
   5943.5086   5201.6452     19.9675     18.9445     18.9937     17.0971
   6266.0760   5202.0382     22.1246     20.6549     20.6840     18.4355
   6994.8355   5202.1921     22.9387     21.4406     21.2233     18.8262
   7164.6457   5201.5893     22.7578     21.2604     21.0727     18.7300
   7298.4263   5202.3305     18.9656     17.8392     17.8470     15.8062
   4204.9448   5202.6684     19.5381     18.5472     18.5786     16.6790
   7320.5815   5202.6645     99.9999     24.1972     23.1007     19.9206
   7718.5654   5202.5278     20.6176     19.6177     19.7650     17.7841
   5146.7967   5204.2016     20.4618     19.3631     19.4318     17.4538
   5266.4744   5204.0192     20.5211     19.4329     19.4884     17.5003
   5504.9017   5204.4527     21.5414     20.1385     20.0685     17.8102
   5521.0903   5204.4963     22.8721     21.2898     21.0610     18.7271
   5877.4183   5204.3273     19.3974     18.2991     18.2785     16.3054
   6196.5251   5203.9162     19.4650     18.4815     18.5154     16.6266
   6226.6856   5204.2462     23.0233     21.4081     21.2025     18.8121
   6695.3491   5204.3807     19.4046     18.3302     18.3497     16.4208
   3007.2069   5205.1551     23.3339     21.7337     21.4620     18.9638
   3315.9241   5205.4260     20.6932     19.4962     19.5623     17.4637
   4236.7328   5205.4168     99.9999     22.9525     22.3413     19.5182
   5210.2104   5204.7067     19.6451     18.6020     18.6306     16.7366
   5759.0491   5205.1454     22.4477     20.8490     20.8275     18.5444
   6185.8718   5204.8436     99.9999     23.0860     22.3836     19.5147
   6542.0737   5204.9232     19.6817     18.7469     18.8338     17.0082
   6736.3125   5204.5627     22.3519     20.9410     20.8600     18.6047
   6894.7543   5205.3816     19.4959     18.1730     18.0460     15.8030
   6918.6781   5205.2441     19.1784     17.6134     17.4072     15.0420
   7185.6361   5204.5789     21.2093     20.0063     20.0877     18.0218
   3374.1112   5205.5511     99.9999     22.3510     21.9077     19.2644
   4253.2855   5206.0266     19.3201     18.3343     18.3739     16.4977
   5589.9699   5206.0936     22.7695     21.1424     21.0130     18.6177
   6092.2306   5205.6273     20.3323     19.2826     19.3887     17.4569
   6563.3572   5206.2501     23.6840     21.6197     21.4144     18.9651
   7625.2201   5205.9747     22.1134     20.7012     20.7661     18.4861
   3415.0006   5207.3335     99.9999     23.8451     22.9445     19.8229
   3991.7228   5206.7058     19.4915     18.5549     18.5917     16.7013
   4167.3381   5206.9057     18.7156     17.0494     16.7615     14.2757
   4384.8997   5206.8473     22.2039     20.8053     20.7553     18.4768
   4668.2038   5206.8039     19.0739     17.6856     17.5078     15.1921
   4819.5852   5206.9821     21.0458     19.8605     19.9547     17.8553
   5169.3846   5206.5816     19.2887     17.8908     17.7840     15.4986
   5230.1781   5206.6066     19.5387     18.5408     18.5701     16.6871
   5597.0787   5206.7911     24.0182     22.1294     21.7853     19.1757
   5921.6726   5207.2182     22.8677     21.1129     20.9780     18.4396
   6877.9392   5207.2627     21.8725     20.4823     20.5573     18.3745
   2667.1052   5208.0501     99.9999     23.5128     22.7285     19.7315
   4442.6754   5208.2606     23.9579     21.8746     21.6370     19.0339
   4830.8856   5208.2509     99.9999     22.8393     22.3282     19.4903
   5063.8607   5208.0783     19.9023     18.8814     18.9542     17.0469
   5116.7680   5208.2610     99.9999     22.5356     22.0844     19.2464
   5442.6588   5208.2261     20.6270     19.5169     19.5674     17.5632
   5539.7173   5207.8169     22.2441     20.7544     20.7642     18.5146
   5646.0792   5208.3446     99.9999     24.0644     23.0352     19.8848
   2618.1144   5209.4247     22.2189     20.9662     20.8658     18.5916
   4961.0551   5208.7805     20.3245     19.2743     19.3369     17.3614
   7088.9489   5208.9414     21.1317     19.9670     20.0595     17.9330
   2844.7138   5210.0092     23.8143     21.9948     21.6723     19.0785
   3582.7216   5209.9796     21.6262     20.4466     20.4473     18.2776
   4263.1770   5210.1800     21.8376     20.5429     20.5224     18.2780
   4876.3836   5210.0033     20.3097     19.2961     19.3470     17.3995
   5299.2351   5210.1174     20.1438     19.0802     19.1176     17.1790
   5561.3273   5209.7028     20.0121     18.9553     18.9575     17.0061
   5571.2594   5210.4436     20.8426     19.6463     19.6884     17.5511
   5794.5593   5210.0535     22.4915     20.8667     20.8018     18.4512
   5852.9696   5210.2894     22.0183     20.5890     20.6473     18.4127
   5866.8323   5209.6234     21.8430     20.4411     20.4756     18.2869
   5967.7054   5209.5481     23.7616     21.7789     21.5590     18.9841
   6128.3475   5210.2520     22.2758     20.8171     20.7465     18.4882
   6280.5371   5210.3730     19.1795     18.1825     18.2258     16.3649
   6346.8708   5209.7984     19.9030     18.9188     19.0178     17.1611
   6389.6994   5209.5682     99.9999     24.1160     23.1770     19.9044
   6461.4812   5209.9219     20.2900     19.2588     19.3803     17.4581
   6677.9104   5210.0763     19.5042     18.2321     18.1982     16.0721
   6746.5566   5210.2958     21.1126     19.8415     19.8576     17.6974
   7225.5212   5209.7846     19.0172     18.0603     18.1126     16.2642
   7509.9381   5210.1640     22.1554     20.6879     20.7359     18.4712
   4332.7001   5210.7137     23.2221     21.5499     21.3247     18.8647
   6121.6604   5210.6916     21.1605     19.9977     20.0428     17.9915
   6555.9430   5210.6360     99.9999     24.4926     23.2329     19.9894
   6570.8038   5211.2070     21.1301     19.9220     20.0442     18.0130
   7318.6880   5210.7759     20.0135     19.0465     19.1243     17.2692
   7357.2215   5210.6011     23.7134     21.8928     21.5346     18.9539
   7517.5949   5211.1026     22.7256     21.1538     21.0221     18.6602
   7560.2811   5211.1672     99.9999     22.4757     22.0101     19.3109
   2936.5442   5212.3542     21.9426     20.6857     20.6600     18.2733
   3235.8949   5212.1240     19.3354     18.3867     18.4191     16.4789
   3341.3828   5212.2652     20.4046     19.4292     19.5179     17.5205
   3620.2184   5211.5721     20.6352     19.5770     19.6888     17.6878
   3657.5870   5211.7937     24.3665     22.2662     21.8109     19.1701
   3869.3498   5211.6019     19.8428     18.8523     18.8847     16.9376
   4417.9685   5211.7328     20.0935     19.0707     19.0866     17.0668
   4851.4742   5212.0471     99.9999     24.2010     23.1394     19.9115
   5016.0912   5211.5170     21.7477     20.3730     20.4127     18.1874
   5100.0621   5212.0581     19.5669     18.5566     18.6153     16.7432
   5690.8573   5211.7617     20.1562     19.1209     19.1950     17.2796
   5937.7789   5212.1974     21.1567     19.9631     20.0401     17.9512
   6381.2883   5211.9890     21.3256     20.1009     20.1939     18.0902
   3360.1350   5212.5245     20.0904     19.1005     19.1720     17.1903
   4325.4271   5212.8734     99.9999     24.1614     23.0209     19.9350
   4573.0263   5212.8509     21.8778     20.5834     20.5835     18.3654
   5272.0969   5212.7803     23.3933     21.3769     21.1023     18.4646
   5752.1696   5212.5397     21.8948     20.5861     20.5480     18.3718
   5830.7221   5212.6850     19.7225     18.7083     18.7526     16.8718
   6734.3660   5213.2386     23.3121     21.7561     21.4139     18.9404
   2834.1638   5214.0422     19.9412     19.0244     19.1279     17.2060
   3191.9714   5213.8052     99.9999     24.1555     23.1590     19.9601
   3543.3907   5213.6768     20.9650     19.8836     20.0089     17.9575
   3917.7610   5214.1423     20.7627     19.7545     19.8341     17.7938
   2591.3914   5215.0577     99.9999     22.8557     22.2823     19.4362
   3384.8893   5215.0196     20.4394     19.4313     19.5316     17.5373
   3859.7597   5214.9439     99.9999     23.7826     23.0089     19.8009
   4464.3571   5214.6642     20.2742     19.2753     19.3869     17.4196
   4582.3353   5215.1859     20.8564     19.7959     19.8514     17.7300
   4711.3593   5215.0624     23.5424     21.6970     21.4872     18.9363
   5578.2873   5214.8987     99.9999     23.4169     22.6281     19.6803
   5880.5192   5215.2030     21.4052     20.1692     20.2064     18.0852
   3981.6359   5215.6055     22.9546     21.4439     21.2662     18.8170
   4146.1786   5215.7777     20.4713     19.3782     19.4725     17.4654
   4369.9353   5216.3345     99.9999     23.6493     22.8018     19.7786
   4392.2876   5215.6676     99.9999     22.6741     22.0896     19.3377
   4665.9543   5216.4323     19.8093     18.8504     18.9064     16.9856
   4911.9717   5216.1879     99.9999     22.3538     21.8271     19.0877
   5077.9809   5215.9829     22.5237     20.8772     20.9103     18.5381
   5656.3645   5215.8266     20.3037     19.2639     19.3357     17.4179
   5945.1945   5216.3432     21.1140     19.9561     20.0136     17.9391
   7821.5242   5215.7577     99.9999     99.9999     22.3700     19.4944
   3737.3465   5217.3603     99.9999     22.8501     22.2659     19.4347
   4293.6124   5216.8419     20.6728     19.6047     19.7331     17.7065
   4426.3996   5216.5255     19.4234     18.3907     18.3772     16.4060
   4513.2028   5217.1169     20.6972     19.6318     19.6951     17.6882
   5377.2477   5216.6800     21.0833     19.8990     19.9975     17.8836
   4243.2626   5218.1815     99.9999     24.2021     23.4016     19.9365
   4927.0176   5217.7144     19.8828     18.8716     18.9201     17.0327
   5330.5243   5217.9109     24.2876     22.2994     21.8881     19.2554
   5904.9084   5217.6090     99.9999     23.7734     22.8107     19.6879
   6447.2966   5217.8330     99.9999     22.9643     22.2770     19.4880
   6865.5633   5217.6284     22.4922     20.9985     20.8995     18.6214
   3426.0446   5218.7159     20.2393     19.2783     19.3641     17.4252
   3510.4034   5219.4836     23.0734     21.6382     21.3747     18.9213
   3780.0401   5218.8249     99.9999     23.3137     22.4872     19.6098
   4106.7127   5219.2001     21.1577     20.0360     20.1089     17.9892
   5138.6549   5219.0230     22.7072     21.0200     20.9474     18.6249
   5808.5062   5218.6832     19.2332     18.2113     18.2249     16.3340
   6403.1705   5218.8745     24.0160     22.0403     21.7040     19.0485
   7495.4157   5219.2319     99.9999     23.2731     22.5398     19.6430
   2586.2840   5219.5820     21.4426     20.3142     20.3122     18.2138
   5207.8730   5220.4472     19.3442     18.3134     18.3270     16.4145
   5305.5341   5220.2693     22.0318     20.6134     20.5986     18.3981
